iter: 330, loss: 3202.799805, content_loss: 2433329.500000, style_loss: 157039.609375
iter: 331, loss: 3197.804199, content_loss: 2429536.500000, style_loss: 156794.781250
iter: 332, loss: 3192.079102, content_loss: 2425188.750000, style_loss: 156514.203125
iter: 333, loss: 3187.824463, content_loss: 2421957.250000, style_loss: 156305.671875
iter: 334, loss: 3182.521240, content_loss: 2417930.250000, style_loss: 156045.812500
iter: 335, loss: 3177.330078, content_loss: 2413988.500000, style_loss: 155791.390625
iter: 336, loss: 3171.017578, content_loss: 2409194.750000, style_loss: 155482.000000
iter: 337, loss: 3167.502197, content_loss: 2406525.250000, style_loss: 155309.718750
iter: 338, loss: 3161.754883, content_loss: 2402160.500000, style_loss: 155028.078125
iter: 339, loss: 3157.350586, content_loss: 2398816.250000, style_loss: 154812.218750
iter: 340, loss: 3151.890625, content_loss: 2394670.000000, style_loss: 154544.640625
